Company,Item,Calories,TotalFat_g,SaturatedFat_g,Cholesterol_mg,Sodium_mg,Carbs_g,Fiber_g,Sugars_g,Protein_g,ItemType
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Sour Cream - Top",600,31.5,13,105,810,47,6,6,31,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Guacomole (Side) - Top",760,46,14.5,95,1360,49,7,1,35,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top",555,17.5,7.5,65,1010,63,9,2,35,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Side) - Top",760,30.5,9.5,185,1360,68,9,3,54,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro",570,16.5,3.5,65,1370,69,11,4,40,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Cheese - Top",510,24,4,155,650,35,4,2,42,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top",650,30.5,8,95,850,51,11,1,40,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Guacomole - Top",940,60.5,7,80,1280,68,23,4,36,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Cheese - Top",515,24,4,155,1050,34,4,1,41,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro",510,11.5,3,80,1040,67,11,3,34,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top",620,20.5,3,95,1280,65,9,2,42,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top",535,15.5,3.5,80,1020,63,12,1,36,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top",510,27,7.5,40,1070,51,5,7,17,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top",475,28,9.5,30,810,43,7,6,16,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Chips large - Side",1310,57,7,155,1440,151,12,2,53,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top",595,32,10,80,1050,50,9,1,27,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top",610,22.5,10.5,110,980,63,10,3,38,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro",590,21.5,8,65,1140,61,10,1,38,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Sour Cream - Top",525,27,7.5,40,1330,55,5,9,17,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Guacomole (Side) - Top",720,39.5,9.5,0,1330,75,18,8,22,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Cheese - Top",700,29.5,6,130,1330,59,10,1,47,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, Chipotle - Chips large - Side",1280,61,9.5,100,1480,145,15,4,44,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top",625,25,10.5,155,1160,55,4,1,45,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",520,17.5,2.5,0,1460,71,13,7,20,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro",520,16,3.5,125,1060,55,4,2,41,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side",935,38,3.5,65,1370,115,10,3,35,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Cheese - Top",610,27.5,8,95,1160,53,5,4,36,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro",480,20,8,65,1080,45,3,2,31,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",575,16.5,4,125,1260,66,9,4,47,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side",945,36,3.5,125,1310,117,8,3,43,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Chips regular - Side",1000,48,3.5,110,910,104,11,1,37,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",460,12.5,3,65,1210,58,5,4,31,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Romaine Lettuce - Top",410,16,4,125,860,34,5,1,35,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco - Top",990,54.5,16,245,1500,64,12,6,63,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Queso Blanco (Side) - Top",610,34,9.5,125,1020,38,4,2,37,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Tomatillo-Red Chili Salsa - Top",435,16,4,125,1360,37,5,1,35,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips regular - Side",1050,45,10.5,155,1300,117,8,2,48,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Sour Cream - Top",640,25,8.5,165,1440,56,4,2,42,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Entree) - Top",545,30,15,95,960,37,3,3,31,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side",955,46,8,65,840,103,11,1,33,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips regular - Side",1040,50,11,155,950,106,10,2,47,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Romaine Lettuce - Top",635,23.5,6,100,1430,64,10,2,44,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side",1000,49,8.5,120,750,105,11,3,33,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",580,19,3.5,65,1070,69,14,6,38,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top",585,29,15,95,1180,45,3,1,35,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",605,21.5,8,65,1400,66,9,4,38,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top",510,22,11,155,750,40,2,1,41,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top",640,32,8.5,135,1230,45,3,2,39,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro",540,14.5,4,125,860,62,11,3,45,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top",580,29,15,95,1180,44,2,1,35,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Queso Blanco (Entree) - Top",540,27,9.5,30,1440,58,6,8,21,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Tomatillo-Green Chili Salsa - Top",465,17.5,3.5,65,1120,51,7,6,30,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Sour Cream - Top",500,23,7,40,1440,55,5,7,14,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top",655,38,14.5,65,1170,49,8,1,29,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, Chipotle - Chips large - Side",1270,65,6,30,1340,149,17,7,28,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top",660,24.5,3.5,95,1410,65,10,2,45,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro",680,19,7.5,65,1220,83,16,3,43,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Cheese - Top",500,24,2.5,30,1440,50,6,5,18,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Guacomole (Side) - Top",655,43,15,65,1080,41,9,3,28,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco - Top",970,61,16,275,1480,44,4,5,61,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Tomatillo-Red Chili Salsa - Top",395,19,2.5,0,1320,46,7,7,11,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",500,23,6,100,1390,39,5,2,33,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Romaine Lettuce - Top",390,14,2,0,1460,54,6,6,12,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",570,19,2.5,0,1290,83,15,11,23,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",670,23,8,65,1470,77,13,5,41,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro",550,15.5,3.5,80,1170,68,11,4,37,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro",560,16.5,4,125,1000,61,10,1,47,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top",750,38,10.5,125,1430,63,10,3,43,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top",700,30.5,13,105,1170,63,10,3,40,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Guacomole - Top",880,62,11.5,65,1380,52,14,2,31,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top",540,25,14.5,95,1050,44,1,1,32,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top",500,16.5,3.5,65,1340,58,6,4,34,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Queso Blanco (Entree) - Top",530,22,10.5,95,1470,46,4,1,33,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Chips large - Side",1250,56,11.5,65,1380,151,14,4,39,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Cheese - Top",475,27,2.5,30,1010,43,6,7,17,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Chips large - Side",1190,50,7,80,1260,152,15,4,37,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top",405,16,4,125,460,35,5,2,36,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips regular - Side",1050,47,11,155,1140,113,9,2,48,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Queso Blanco (Entree) - Top",730,44,17.5,95,1340,50,9,2,35,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Tomatillo-Red Chili Salsa - Top",405,12,3.5,80,1280,45,4,2,25,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side",965,43,8,65,1030,110,10,1,34,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top",840,47,15.5,165,1310,60,9,3,44,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top",600,30,8.5,135,940,41,3,2,36,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top",555,19.5,8,65,850,58,11,1,35,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carne Asada - Pro",590,21.5,6,100,1140,58,10,1,41,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Guacomole (Side) - Top",605,34,10.5,80,1150,49,9,3,27,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro",410,11,3.5,125,810,45,2,2,37,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Side) - Top",780,41,10,215,1470,48,2,2,55,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carne Asada - Pro",630,23.5,6,100,1430,62,10,1,44,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",520,17.5,2.5,0,1460,70,14,6,20,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top",515,12.5,3,65,1090,65,10,2,36,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top",470,21,8.5,120,550,39,3,2,27,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Side) - Top, Chipotle - Romaine Lettuce - Top",595,33,9.5,140,820,38,5,2,34,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top",710,38.5,10.5,80,910,59,18,2,34,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carne Asada - Pro",580,24.5,6,100,950,51,11,1,40,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top",570,32,8.5,150,550,33,4,2,32,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top",770,46,16,165,1190,50,8,3,43,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Sour Cream - Top",660,25.5,8,120,1290,69,7,6,34,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Side) - Top",720,43,14.5,165,1050,40,4,4,39,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro",680,18,3.5,65,1430,85,18,3,47,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Chips large - Side",1350,60.5,11.5,65,1250,161,21,4,45,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top",530,20,10.5,155,1060,49,2,3,42,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top",515,20,10.5,155,910,45,2,1,41,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top",610,30,9,195,720,39,2,2,44,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top",690,38,20,135,1210,46,2,3,37,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips regular - Side",1010,49,10.5,110,970,107,11,2,36,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top",395,14,2,0,1320,58,5,9,13,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Tomatillo-Red Chili Salsa - Top",395,15,3.5,80,1090,38,5,2,24,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Romaine Lettuce - Top",465,15,4,125,1290,45,4,0,39,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top",550,12.5,3.5,125,1370,65,10,1,44,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top",520,16,3.5,125,1170,55,4,2,40,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, Chipotle - Cheese - Top",590,26,5.5,130,1430,47,2,2,40,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top",740,26.5,8.5,165,1150,73,11,3,50,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top",375,15,3.5,80,880,34,5,1,24,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Guacomole (Side) - Top",605,37,10.5,80,1250,42,11,2,26,LD
Chipotle,"Chipotle - Tortilla burrito - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top",640,29,7.5,95,1240,51,3,0,37,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top",405,13,3.5,65,870,44,5,2,29,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Entree) - Top",525,20,10.5,155,1170,48,1,3,41,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top",425,14,3.5,80,960,47,5,2,29,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Entree) - Top",525,22,11,155,1010,44,2,3,41,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Fresh Tomato Salsa - Top",445,16,7.5,65,1350,44,2,1,27,LD
Chipotle,"Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top",750,52,20,105,850,39,9,3,30,LD
Chipotle,"Chipotle - Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side",955,39,3.5,80,1460,118,10,3,35,LD
Chipotle,"Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chips regular - Side",1020,44,10,110,1320,118,9,2,37,LD
Chipotle,"Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Queso Blanco (Entree) - Top",500,25,9.5,30,1150,54,6,8,18,LD
