Meal Names,Calories,Total Fat,Saturated Fat,Cholesterol,Protein,Carbs,Sodium,Fiber,Sugars
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carne Asada - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Wendy’s - Natural-Cut Fries, Junior",1530.0,63.5,18.0,200.0,81.0,156.0,2205.0,19.0,16.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Plain Baked Potato",1545.0,42.0,8.5,135.0,74.0,230.0,2180.0,33.0,33.0
"Burger King - Pancake and Sausage platter, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Taco Bell - Cheesy Roll Up, Wendy’s - Sour Cream and Chive Baked Potato",1560.0,71.0,24.5,150.0,42.0,190.0,2065.0,16.0,41.0
"Burger King - Whopper JR.® Sandwich, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - Bacon, Egg & Cheese Biscuit (Regular Size Biscuit)",1530.0,69.0,28.0,430.0,79.0,169.0,2270.0,14.0,21.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Side) - Top, KFC - Sweet Kernel Corn, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1545.0,65.0,25.0,355.0,82.0,153.0,1845.0,12.0,26.0
"Burger King - French Toast Sticks (3 piece), Burger King - Garden Side Salad – w/o dressing, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top",1825.0,73.5,17.0,255.0,85.0,207.0,2165.0,21.0,15.0
"Arbys - Roast Turkey Farmhouse Salad, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Chips large - Side, KFC - House Side Salad, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1775.0,79.0,16.0,175.0,69.0,200.0,2105.0,24.0,27.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, KFC - Coleslaw, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1580.0,75.0,27.5,245.0,67.0,160.0,2295.0,17.0,40.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips large - Side, KFC - Green Beans, McDonald’s - English Muffin, Pizza Hut - Hand Tossed Slices  Buffalo Chicken Small",1540.0,66.0,14.5,75.0,49.0,191.0,2000.0,20.0,5.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, McDonald’s - English Muffin, Wendy’s - Baconator Fries",1555.0,57.5,17.5,240.0,89.0,172.0,2210.0,21.0,7.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Side) - Top, KFC - Macaroni Salad",1570.0,80.0,21.0,350.0,82.0,123.0,2250.0,6.0,21.0
"Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Plain Baked Potato",1515.0,44.0,14.5,240.0,85.0,199.0,2120.0,19.0,25.0
"Burger King - French Fries – large, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal",1750.0,65.0,24.5,330.0,90.0,210.0,2160.0,16.0,39.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Chips regular - Side, KFC - House Side Salad, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1720.0,60.5,8.5,135.0,70.0,233.0,2125.0,30.0,30.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Large French Fries",1725.0,58.0,13.5,215.0,83.0,222.0,2025.0,28.0,23.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1535.0,55.0,15.0,150.0,66.0,207.0,2125.0,21.0,32.0
"Burger King - French Toast Sticks (5 piece), Burger King - Onion Rings – value, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Taco Bell - Cheesy Gordita Crunch – Specialties",1510.0,70.5,18.5,135.0,58.0,160.0,2220.0,20.0,20.0
"Burger King - CROISSAN’WICH® Bacon, Egg & Cheese, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Guacomole (Side) - Top, Wendy’s - Apple Pecan Chicken Salad, Half Size, Wendy’s - Sour Cream and Chive Baked Potato",1600.0,82.0,25.5,235.0,55.0,168.0,2275.0,24.0,36.0
"Burger King - French Fries – large, Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Pizza Hut - Hand Tossed Slices Ultimate Cheese Lover’s® Large",1570.0,72.0,19.5,170.0,59.0,169.0,2150.0,13.0,13.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Small French Fries",1900.0,69.5,11.0,170.0,72.0,243.0,2275.0,32.0,21.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Guacomole (Side) - Top, McDonald’s - English Muffin, Pizza Hut - Hand Tossed Slices Cheese Large, Wendy’s - Bacon Cheese Baked Potato",1640.0,79.0,32.0,170.0,65.0,164.0,2220.0,21.0,11.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Wendy’s - Natural-Cut Fries, Junior, Wendy’s - Seasoned Home-Style Potatoes, Small",1845.0,79.0,16.0,200.0,65.0,213.0,2115.0,23.0,5.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Subway - 6"" Turkey Breast & Ham, Wendy’s - Natural-Cut Fries, Junior",1550.0,59.5,19.0,155.0,70.0,181.0,2100.0,24.0,29.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Baconator Fries",1685.0,71.5,21.5,110.0,65.0,199.0,2120.0,25.0,41.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Medium French Fries",1710.0,80.0,17.5,175.0,70.0,175.0,2300.0,16.0,15.0
"Burger King - French Fries – large, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, McDonald’s - Sausage McMuffin® with Egg, Subway - 6"" Veggie Delite",1540.0,64.5,17.5,365.0,61.0,186.0,2300.0,21.0,14.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Sour Cream and Chive Baked Potato",1835.0,79.0,31.5,280.0,88.0,197.0,2120.0,25.0,26.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal, Taco Bell - Nacho Fries (V) (New)",1535.0,68.5,15.5,180.0,60.0,178.0,2020.0,22.0,45.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Queso Blanco (Side) - Top, McDonald’s - English Muffin, Wendy’s - Natural-Cut Fries, Junior",1560.0,76.5,22.5,215.0,72.0,151.0,2235.0,17.0,14.0
"Burger King - CROISSAN’WICH® Sausage, Egg & Cheese, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Wendy’s - Plain Baked Potato",1595.0,71.0,23.5,315.0,64.0,173.0,2225.0,17.0,14.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Barbacoa - Pro, Chipotle - Chips regular - Side, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Chips and Nacho Cheese Sauce",1970.0,81.5,15.5,145.0,77.0,236.0,2245.0,31.0,26.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - Fruit & Maple Oatmeal, Taco Bell - Black Beans & Rice (V)",1585.0,49.0,16.5,245.0,90.0,203.0,1980.0,30.0,37.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Wendy’s - Sour Cream and Chive Baked Potato",1595.0,50.5,13.5,215.0,82.0,209.0,1915.0,23.0,23.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Natural-Cut Fries, Medium",1840.0,80.5,27.5,220.0,76.0,193.0,2285.0,26.0,23.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Angus Mushroom & Swiss, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Plain Baked Potato",1715.0,66.0,27.0,210.0,82.0,198.0,1760.0,20.0,29.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, Chipotle - Chips large - Side, McDonald’s - Fruit & Maple Oatmeal, Taco Bell - Hash Brown, Taco Bell - Nacho Cheese Doritos® Locos Taco Supreme®",1830.0,81.0,15.0,120.0,49.0,229.0,2230.0,26.0,36.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, KFC - Corn on the Cob (Family), Wendy’s - Sausage and Egg Burrito",1575.0,66.0,20.0,440.0,83.0,167.0,2005.0,17.0,15.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Pizza Hut - Hand Tossed Slices Pepperoni Lover’s® Large, Taco Bell - Chips and Nacho Cheese Sauce, Wendy’s - Artisan Egg Sandwich with Bacon",1530.0,74.5,27.0,465.0,82.0,136.0,2290.0,17.0,11.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips large - Side, McDonald’s - English Muffin, Pizza Hut - Hand Tossed Slices Chicken Bacon Parmesan Large, Taco Bell - Black Beans (V)",1800.0,74.0,17.5,155.0,61.0,221.0,2275.0,20.0,7.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, KFC - Coleslaw, Pizza Hut - Hand Tossed Slices Chicken Bacon Parmesan Medium",1725.0,78.0,12.5,105.0,52.0,203.0,2220.0,19.0,25.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, McDonald’s - Chicken McNuggets® (10 piece), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Garden Side Salad",1500.0,75.0,20.0,260.0,73.0,139.0,2155.0,12.0,26.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - Fruit & Maple Oatmeal, Pizza Hut - Pan Pizza Slices Backyard BBQ Chicken Large, Taco Bell - Nacho Fries",1620.0,65.5,21.0,205.0,73.0,190.0,2210.0,21.0,44.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Queso Blanco (Entree) - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1565.0,65.0,19.5,135.0,64.0,196.0,1985.0,22.0,36.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Wendy’s - Natural-Cut Fries, Small",1630.0,64.5,22.5,290.0,85.0,177.0,2160.0,20.0,17.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Natural-Cut Fries, Medium",1635.0,64.0,23.0,240.0,77.0,187.0,2115.0,15.0,24.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Wendy’s - Sour Cream and Chive Baked Potato",1870.0,69.5,17.5,270.0,85.0,216.0,2285.0,21.0,21.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Chips regular - Side, Sonic - Jr. Deluxe Burger, Wendy’s - Sour Cream and Chive Baked Potato",1910.0,66.5,14.0,120.0,70.0,263.0,2245.0,28.0,22.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Plain Baked Potato",1600.0,48.5,20.5,185.0,77.0,214.0,1765.0,27.0,39.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Wendy’s - Plain Baked Potato",1915.0,59.5,9.5,210.0,90.0,264.0,2155.0,32.0,20.0
"Burger King - French Fries – large, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side, McDonald’s - Hotcakes, Taco Bell - Crunchy Taco",1970.0,77.5,12.5,125.0,60.0,264.0,2240.0,31.0,19.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Sour Cream - Top, McDonald’s - Large French Fries, Pizza Hut - Pan Pizza Slices Chicken Bacon Parmesan Large",1565.0,70.0,21.5,150.0,58.0,174.0,2300.0,14.0,18.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Bacon Cheese Baked Potato, Wendy’s - Kids Hamburger",1710.0,72.5,27.0,150.0,71.0,195.0,2045.0,29.0,30.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal, Taco Bell - Hash Brown",1580.0,80.0,26.0,180.0,64.0,151.0,2160.0,18.0,35.0
"Burger King - Hash Browns – small, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1605.0,79.0,24.5,315.0,78.0,144.0,2115.0,15.0,24.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Wendy’s - Natural-Cut Fries, Large",1710.0,71.5,24.0,235.0,79.0,190.0,2240.0,18.0,20.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Large French Fries",1795.0,67.0,18.0,200.0,85.0,219.0,2105.0,29.0,25.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Large French Fries, Subway - 6"" Turkey & Bacon Avocado",1505.0,58.0,13.0,120.0,57.0,191.0,1655.0,24.0,25.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carne Asada - Pro, Chipotle - Queso Blanco (Side) - Top, KFC - Drumstick, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Sour Cream and Chive Baked Potato",1500.0,63.0,20.0,220.0,65.0,168.0,2085.0,17.0,40.0
